,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[16652],-0.021,0.059,-0.13,0.093,0.0,0.001,15111.0,5680.0,1.0
mu[16653],-0.233,0.059,-0.346,-0.124,0.0,0.001,14697.0,6193.0,1.0
mu[16654],-0.338,0.059,-0.449,-0.23,0.0,0.001,18627.0,5839.0,1.0
mu[16655],-0.193,0.066,-0.317,-0.07,0.001,0.001,13924.0,6906.0,1.0
mu[16656],-0.158,0.059,-0.269,-0.05,0.0,0.001,18406.0,5486.0,1.0
mu[16657],-0.035,0.059,-0.145,0.077,0.0,0.001,17386.0,6133.0,1.0
mu[16658],-0.05,0.06,-0.163,0.061,0.0,0.001,17397.0,5401.0,1.0
mu[16659],-0.006,0.058,-0.121,0.099,0.0,0.001,16978.0,6351.0,1.0
mu[16660],0.156,0.066,0.033,0.279,0.001,0.001,13492.0,6183.0,1.0
mu[16661],0.088,0.058,-0.019,0.197,0.0,0.001,16873.0,6563.0,1.0
mu[16662],-0.346,0.059,-0.457,-0.234,0.0,0.001,15922.0,6488.0,1.0
mu[16663],0.06,0.065,-0.064,0.178,0.001,0.001,12548.0,6041.0,1.0
mu[16664],-0.18,0.058,-0.294,-0.075,0.0,0.001,16104.0,6353.0,1.0
mu[16665],-0.08,0.06,-0.19,0.036,0.0,0.001,16126.0,5581.0,1.0
mu[16666],-0.106,0.059,-0.215,0.009,0.0,0.001,15788.0,6163.0,1.0
mu[16667],-0.183,0.065,-0.307,-0.064,0.001,0.001,13474.0,6637.0,1.0
mu[16668],0.055,0.058,-0.056,0.162,0.0,0.001,17400.0,5341.0,1.0
mu[16669],-0.493,0.058,-0.594,-0.374,0.0,0.001,17133.0,5807.0,1.0
mu[16670],0.585,0.058,0.476,0.695,0.001,0.001,12312.0,6763.0,1.0
mu[16671],0.146,0.059,0.033,0.255,0.0,0.001,16794.0,5569.0,1.0
mu[16672],-0.054,0.058,-0.159,0.058,0.0,0.001,18664.0,5685.0,1.0
mu[16673],-0.101,0.058,-0.215,0.006,0.0,0.001,17358.0,5930.0,1.0
mu[16674],-0.035,0.058,-0.142,0.075,0.0,0.001,18540.0,5453.0,1.0
mu[16675],-0.094,0.058,-0.206,0.009,0.0,0.001,17547.0,5349.0,1.0
mu[16676],-0.053,0.058,-0.157,0.061,0.0,0.001,16013.0,6380.0,1.0
mu[16677],-0.087,0.06,-0.197,0.026,0.0,0.001,16860.0,6350.0,1.0
mu[16678],-0.177,0.065,-0.294,-0.05,0.001,0.001,13003.0,6871.0,1.0
mu[16679],-0.055,0.058,-0.165,0.053,0.0,0.001,18344.0,6403.0,1.0
mu[16680],0.138,0.059,0.025,0.246,0.0,0.001,16834.0,6387.0,1.0
mu[16681],-0.128,0.058,-0.229,-0.013,0.0,0.001,18000.0,6452.0,1.0
mu[16682],0.024,0.065,-0.093,0.149,0.001,0.001,13515.0,5907.0,1.0
mu[16683],-0.002,0.059,-0.119,0.103,0.0,0.001,17305.0,6420.0,1.0
mu[16684],-0.024,0.059,-0.134,0.086,0.0,0.001,15183.0,6191.0,1.0
mu[16685],-0.221,0.059,-0.328,-0.106,0.0,0.001,16227.0,6034.0,1.0
mu[16686],-0.176,0.058,-0.286,-0.067,0.0,0.001,17456.0,5804.0,1.0
mu[16687],-0.252,0.059,-0.363,-0.144,0.0,0.001,17893.0,6151.0,1.0
mu[16688],-0.065,0.065,-0.188,0.053,0.001,0.001,13074.0,6658.0,1.0
mu[16689],-0.323,0.059,-0.434,-0.212,0.0,0.001,14509.0,6155.0,1.0
mu[16690],0.127,0.059,0.022,0.243,0.0,0.001,15792.0,6578.0,1.0
mu[16691],0.112,0.06,0.002,0.228,0.0,0.001,17858.0,5686.0,1.0
mu[16692],-0.061,0.058,-0.173,0.046,0.0,0.001,16814.0,6299.0,1.0
mu[16693],0.001,0.059,-0.111,0.106,0.0,0.001,17602.0,5721.0,1.0
mu[16694],-0.099,0.06,-0.211,0.013,0.0,0.001,17469.0,5308.0,1.0
mu[16695],-0.004,0.057,-0.111,0.103,0.0,0.001,18066.0,5490.0,1.0
mu[16696],-0.234,0.058,-0.348,-0.127,0.0,0.001,18573.0,6192.0,1.0
mu[16697],-0.226,0.06,-0.338,-0.115,0.0,0.001,15112.0,6367.0,1.0
mu[16698],-0.372,0.058,-0.485,-0.267,0.0,0.001,18945.0,5804.0,1.0
mu[16699],-0.036,0.065,-0.156,0.082,0.001,0.001,13271.0,6397.0,1.0
mu[16700],-0.185,0.058,-0.292,-0.076,0.0,0.001,19692.0,6192.0,1.0
mu[16701],0.289,0.065,0.168,0.413,0.001,0.001,12672.0,6560.0,1.0
mu[16702],0.013,0.058,-0.099,0.121,0.0,0.001,15352.0,6264.0,1.0
mu[16703],-0.121,0.059,-0.228,-0.006,0.0,0.001,17889.0,5856.0,1.0
mu[16704],0.325,0.058,0.217,0.436,0.0,0.001,15393.0,5877.0,1.0
mu[16705],0.22,0.058,0.11,0.326,0.0,0.001,16382.0,6263.0,1.0
mu[16706],-0.044,0.06,-0.152,0.07,0.0,0.001,17822.0,5951.0,1.0
mu[16707],-0.012,0.059,-0.121,0.101,0.0,0.001,17054.0,5544.0,1.0
mu[16708],0.287,0.065,0.166,0.408,0.001,0.001,13362.0,6705.0,1.0
mu[16709],-0.11,0.059,-0.219,0.0,0.0,0.001,17180.0,6038.0,1.0
mu[16710],-0.464,0.057,-0.572,-0.357,0.0,0.001,17254.0,5682.0,1.0
mu[16711],-0.069,0.059,-0.182,0.036,0.0,0.001,16304.0,6391.0,1.0
mu[16712],-0.05,0.059,-0.158,0.065,0.0,0.001,18315.0,6075.0,1.0
mu[16713],0.2,0.06,0.091,0.316,0.0,0.001,15369.0,5649.0,1.0
mu[16714],0.169,0.06,0.057,0.281,0.0,0.001,15158.0,6280.0,1.0
mu[16715],0.139,0.059,0.032,0.252,0.0,0.001,18605.0,5924.0,1.0
mu[16716],0.387,0.06,0.276,0.498,0.0,0.001,15797.0,5926.0,1.0
mu[16717],-0.213,0.059,-0.325,-0.107,0.0,0.001,18009.0,6214.0,1.0
mu[16718],0.163,0.059,0.052,0.269,0.0,0.001,16737.0,5772.0,1.0
mu[16719],0.322,0.059,0.211,0.429,0.0,0.001,15553.0,6304.0,1.0
mu[16720],-0.337,0.058,-0.446,-0.227,0.0,0.001,18076.0,5646.0,1.0
mu[16721],-0.227,0.065,-0.352,-0.108,0.001,0.001,13351.0,6756.0,1.0
mu[16722],-0.204,0.065,-0.327,-0.086,0.001,0.001,13467.0,7143.0,1.0
mu[16723],-0.027,0.058,-0.138,0.079,0.0,0.001,16293.0,5963.0,1.0
mu[16724],0.642,0.058,0.531,0.748,0.0,0.001,13875.0,6187.0,1.0
mu[16725],0.223,0.059,0.118,0.338,0.0,0.001,16638.0,6578.0,1.0
mu[16726],0.121,0.059,0.011,0.227,0.0,0.001,17209.0,5967.0,1.0
mu[16727],-0.111,0.058,-0.218,-0.001,0.0,0.001,18208.0,5568.0,1.0
mu[16728],0.034,0.059,-0.069,0.151,0.0,0.001,17332.0,6201.0,1.0
mu[16729],0.075,0.065,-0.04,0.203,0.001,0.001,13469.0,6836.0,1.0
mu[16730],0.125,0.059,0.012,0.234,0.0,0.001,16169.0,6252.0,1.0
mu[16731],-0.123,0.058,-0.229,-0.012,0.0,0.001,17198.0,5584.0,1.0
mu[16732],0.349,0.059,0.241,0.464,0.0,0.001,14287.0,5969.0,1.0
mu[16733],-0.055,0.059,-0.164,0.056,0.0,0.001,17602.0,5521.0,1.0
mu[16734],0.06,0.058,-0.052,0.168,0.0,0.001,17240.0,6482.0,1.0
mu[16735],0.21,0.065,0.087,0.33,0.001,0.001,14117.0,6848.0,1.0
mu[16736],-0.056,0.059,-0.166,0.052,0.0,0.001,17342.0,5861.0,1.0
mu[16737],0.155,0.059,0.046,0.269,0.0,0.001,16234.0,6019.0,1.0
mu[16738],0.062,0.059,-0.055,0.167,0.0,0.001,17127.0,5600.0,1.0
mu[16739],-0.011,0.059,-0.124,0.097,0.0,0.001,16075.0,5886.0,1.0
mu[16740],0.545,0.059,0.431,0.654,0.0,0.001,14192.0,7169.0,1.0
mu[16741],-0.164,0.06,-0.279,-0.056,0.0,0.001,16512.0,5326.0,1.0
mu[16742],-0.14,0.058,-0.248,-0.031,0.0,0.001,18698.0,5242.0,1.0
mu[16743],0.047,0.059,-0.062,0.159,0.0,0.001,17312.0,5505.0,1.0
mu[16744],-0.223,0.059,-0.332,-0.111,0.0,0.001,17575.0,5936.0,1.0
mu[16745],0.017,0.065,-0.101,0.143,0.001,0.001,14446.0,6741.0,1.0
mu[16746],-0.151,0.059,-0.261,-0.041,0.0,0.001,18433.0,5366.0,1.0
mu[16747],-0.341,0.058,-0.452,-0.235,0.0,0.001,16922.0,5681.0,1.0
mu[16748],-0.529,0.058,-0.64,-0.423,0.0,0.001,14687.0,6682.0,1.0
mu[16749],0.392,0.059,0.287,0.508,0.0,0.001,14572.0,5477.0,1.0
mu[16750],0.066,0.058,-0.041,0.179,0.0,0.001,16554.0,5805.0,1.0
mu[16751],-0.693,0.059,-0.803,-0.581,0.001,0.001,13801.0,6957.0,1.0
mu[16752],-0.369,0.058,-0.478,-0.261,0.0,0.001,14950.0,6627.0,1.0
mu[16753],-0.058,0.058,-0.168,0.047,0.0,0.001,16668.0,5801.0,1.0
mu[16754],-0.242,0.059,-0.355,-0.135,0.0,0.001,13944.0,6559.0,1.0
mu[16755],-0.572,0.065,-0.697,-0.45,0.001,0.001,13197.0,6566.0,1.0
mu[16756],-0.06,0.059,-0.168,0.05,0.0,0.001,19257.0,5628.0,1.0
mu[16757],-0.123,0.059,-0.234,-0.014,0.0,0.001,19079.0,5695.0,1.0
mu[16758],-0.37,0.059,-0.481,-0.26,0.0,0.001,14428.0,6758.0,1.0
mu[16759],-0.649,0.058,-0.757,-0.539,0.0,0.001,15064.0,5879.0,1.0
mu[16760],-0.214,0.058,-0.323,-0.106,0.0,0.001,17263.0,5917.0,1.0
mu[16761],0.201,0.059,0.094,0.313,0.0,0.001,17801.0,5971.0,1.0
mu[16762],0.097,0.059,-0.016,0.202,0.0,0.001,17198.0,6253.0,1.0
mu[16763],-0.725,0.059,-0.839,-0.616,0.001,0.001,13353.0,7006.0,1.0
mu[16764],0.13,0.061,0.014,0.241,0.0,0.001,16810.0,6144.0,1.0
mu[16765],0.127,0.06,0.017,0.241,0.0,0.001,16644.0,6043.0,1.0
mu[16766],-0.0,0.067,-0.124,0.129,0.001,0.001,13634.0,6948.0,1.0
mu[16767],-0.067,0.059,-0.181,0.04,0.0,0.001,17775.0,5925.0,1.0
mu[16768],-0.095,0.06,-0.211,0.016,0.0,0.001,17616.0,6033.0,1.0
mu[16769],-0.023,0.06,-0.137,0.091,0.0,0.001,16672.0,5534.0,1.0
mu[16770],-0.051,0.06,-0.163,0.059,0.0,0.001,16321.0,6263.0,1.0
mu[16771],-0.008,0.059,-0.115,0.107,0.0,0.001,16242.0,6343.0,1.0
mu[16772],-0.236,0.059,-0.345,-0.126,0.0,0.001,18169.0,5962.0,1.0
mu[16773],-0.103,0.059,-0.214,0.008,0.0,0.001,17896.0,6202.0,1.0
mu[16774],0.168,0.06,0.055,0.28,0.0,0.001,15771.0,5902.0,1.0
mu[16775],0.178,0.06,0.067,0.293,0.0,0.001,17813.0,5961.0,1.0
mu[16776],0.026,0.066,-0.092,0.155,0.001,0.001,12904.0,6659.0,1.0
mu[16777],0.068,0.06,-0.044,0.183,0.0,0.001,16661.0,6216.0,1.0
mu[16778],-0.218,0.06,-0.333,-0.108,0.0,0.001,15432.0,6230.0,1.0
mu[16779],0.023,0.06,-0.087,0.138,0.0,0.001,16879.0,6230.0,1.0
mu[16780],-0.188,0.06,-0.304,-0.079,0.0,0.001,15840.0,5374.0,1.0
mu[16781],-0.295,0.059,-0.408,-0.187,0.0,0.001,15244.0,5859.0,1.0
mu[16782],-0.153,0.067,-0.279,-0.027,0.001,0.001,13443.0,6914.0,1.0
mu[16783],-0.115,0.06,-0.232,-0.005,0.0,0.001,18987.0,5628.0,1.0
mu[16784],0.009,0.06,-0.108,0.12,0.0,0.001,17347.0,5754.0,1.0
mu[16785],-0.006,0.06,-0.121,0.105,0.0,0.001,17618.0,6115.0,1.0
mu[16786],0.038,0.061,-0.075,0.152,0.0,0.001,17096.0,5876.0,1.0
mu[16787],0.196,0.067,0.07,0.32,0.001,0.001,13562.0,6692.0,1.0
mu[16788],0.132,0.061,0.017,0.244,0.0,0.001,17093.0,5555.0,1.0
mu[16789],-0.301,0.06,-0.412,-0.191,0.0,0.001,15056.0,6324.0,1.0
mu[16790],0.1,0.067,-0.025,0.225,0.001,0.001,12887.0,6860.0,1.0
mu[16791],-0.136,0.059,-0.251,-0.029,0.0,0.001,16732.0,5851.0,1.0
mu[16792],-0.036,0.061,-0.156,0.071,0.0,0.001,16630.0,6318.0,1.0
mu[16793],-0.062,0.061,-0.173,0.057,0.0,0.001,15716.0,5987.0,1.0
mu[16794],-0.144,0.067,-0.27,-0.018,0.001,0.001,12863.0,6918.0,1.0
mu[16795],0.098,0.059,-0.012,0.205,0.0,0.001,17866.0,6226.0,1.0
mu[16796],-0.45,0.059,-0.56,-0.338,0.0,0.001,16425.0,6144.0,1.0
mu[16797],0.63,0.061,0.519,0.744,0.001,0.001,13618.0,6087.0,1.0
mu[16798],0.19,0.059,0.077,0.298,0.0,0.001,17146.0,6352.0,1.0
mu[16799],-0.011,0.059,-0.126,0.093,0.0,0.001,17687.0,6040.0,1.0
mu[16800],-0.058,0.061,-0.171,0.056,0.0,0.001,17159.0,5856.0,1.0
mu[16801],0.008,0.059,-0.11,0.114,0.0,0.001,16561.0,5968.0,1.0
mu[16802],-0.051,0.06,-0.167,0.058,0.0,0.001,18154.0,6273.0,1.0
mu[16803],-0.008,0.06,-0.118,0.105,0.0,0.001,16515.0,6273.0,1.0
mu[16804],-0.042,0.061,-0.157,0.069,0.0,0.001,18326.0,6409.0,1.0
mu[16805],-0.138,0.067,-0.259,-0.009,0.001,0.001,13144.0,6800.0,1.0
mu[16806],-0.012,0.059,-0.124,0.098,0.0,0.001,18037.0,5816.0,1.0
mu[16807],0.182,0.059,0.066,0.289,0.0,0.001,16663.0,5919.0,1.0
mu[16808],-0.085,0.059,-0.199,0.023,0.0,0.001,17902.0,6243.0,1.0
mu[16809],0.063,0.067,-0.063,0.183,0.001,0.001,12380.0,6270.0,1.0
mu[16810],0.042,0.06,-0.07,0.154,0.0,0.001,17794.0,5908.0,1.0
mu[16811],0.02,0.06,-0.091,0.137,0.0,0.001,16526.0,5629.0,1.0
mu[16812],-0.177,0.061,-0.292,-0.067,0.0,0.001,16179.0,6233.0,1.0
mu[16813],-0.133,0.059,-0.246,-0.025,0.0,0.001,18437.0,6358.0,1.0
mu[16814],-0.209,0.06,-0.319,-0.097,0.0,0.001,16484.0,5610.0,1.0
mu[16815],-0.026,0.067,-0.155,0.098,0.001,0.001,12858.0,6680.0,1.0
mu[16816],-0.279,0.06,-0.393,-0.167,0.0,0.001,15255.0,6350.0,1.0
mu[16817],0.172,0.059,0.057,0.278,0.0,0.001,15433.0,6151.0,1.0
mu[16818],0.156,0.061,0.043,0.27,0.0,0.001,16468.0,5952.0,1.0
mu[16819],-0.018,0.06,-0.128,0.095,0.0,0.001,19542.0,6032.0,1.0
mu[16820],0.043,0.06,-0.072,0.155,0.0,0.001,17466.0,5950.0,1.0
mu[16821],-0.055,0.06,-0.166,0.06,0.0,0.001,15862.0,5725.0,1.0
mu[16822],0.039,0.059,-0.069,0.15,0.0,0.001,17968.0,6233.0,1.0
mu[16823],-0.191,0.06,-0.31,-0.084,0.0,0.001,18038.0,5685.0,1.0
mu[16824],-0.181,0.061,-0.299,-0.068,0.0,0.001,15744.0,6258.0,1.0
mu[16825],-0.329,0.06,-0.44,-0.214,0.0,0.001,17073.0,6128.0,1.0
mu[16826],0.003,0.067,-0.122,0.128,0.001,0.001,12462.0,7004.0,1.0
mu[16827],-0.142,0.059,-0.254,-0.034,0.0,0.001,18808.0,5771.0,1.0
mu[16828],0.329,0.067,0.204,0.453,0.001,0.001,12295.0,6741.0,1.0
mu[16829],0.058,0.059,-0.055,0.166,0.0,0.001,16766.0,6191.0,1.0
mu[16830],-0.076,0.06,-0.193,0.035,0.0,0.001,16292.0,5976.0,1.0
mu[16831],0.369,0.059,0.26,0.481,0.0,0.001,15932.0,5783.0,1.0
mu[16832],0.264,0.06,0.15,0.377,0.0,0.001,16374.0,5977.0,1.0
mu[16833],0.001,0.061,-0.118,0.11,0.0,0.001,16033.0,5483.0,1.0
mu[16834],0.032,0.06,-0.077,0.149,0.0,0.001,17194.0,6024.0,1.0
mu[16835],0.326,0.066,0.194,0.444,0.001,0.001,12536.0,6421.0,1.0
mu[16836],-0.067,0.06,-0.183,0.043,0.0,0.001,18266.0,6118.0,1.0
mu[16837],-0.422,0.06,-0.536,-0.312,0.0,0.001,15468.0,6252.0,1.0
mu[16838],-0.025,0.061,-0.136,0.093,0.0,0.001,15576.0,5642.0,1.0
mu[16839],-0.006,0.06,-0.125,0.1,0.0,0.001,17491.0,6102.0,1.0
mu[16840],0.244,0.061,0.129,0.355,0.0,0.001,15684.0,6188.0,1.0
mu[16841],0.213,0.06,0.101,0.327,0.0,0.001,15893.0,6231.0,1.0
mu[16842],0.181,0.06,0.075,0.298,0.0,0.001,17034.0,6219.0,1.0
mu[16843],0.432,0.061,0.318,0.547,0.0,0.001,15304.0,6285.0,1.0
mu[16844],-0.17,0.06,-0.285,-0.06,0.0,0.001,20392.0,5241.0,1.0
mu[16845],0.206,0.06,0.091,0.316,0.0,0.001,17376.0,5980.0,1.0
mu[16846],0.366,0.061,0.252,0.479,0.0,0.001,15276.0,6368.0,1.0
mu[16847],-0.294,0.06,-0.401,-0.18,0.0,0.001,17019.0,6110.0,1.0
mu[16848],-0.188,0.067,-0.312,-0.062,0.001,0.001,12844.0,7051.0,1.0
mu[16849],-0.165,0.066,-0.288,-0.041,0.001,0.001,12500.0,7139.0,1.0
mu[16850],0.016,0.059,-0.095,0.129,0.0,0.001,18250.0,6165.0,1.0
mu[16851],0.685,0.06,0.57,0.794,0.001,0.001,13829.0,7139.0,1.0
mu[16852],0.268,0.061,0.153,0.38,0.0,0.001,17711.0,5921.0,1.0
mu[16853],0.165,0.059,0.052,0.276,0.0,0.001,17519.0,5847.0,1.0
mu[16854],-0.068,0.06,-0.18,0.043,0.0,0.001,18955.0,6329.0,1.0
mu[16855],0.077,0.059,-0.032,0.188,0.0,0.001,17468.0,6147.0,1.0
mu[16856],0.115,0.067,-0.012,0.238,0.001,0.001,13199.0,7090.0,1.0
mu[16857],0.169,0.06,0.059,0.28,0.0,0.001,15833.0,6369.0,1.0
mu[16858],-0.08,0.059,-0.191,0.031,0.0,0.001,18116.0,5919.0,1.0
mu[16859],0.392,0.06,0.278,0.501,0.0,0.001,15753.0,6679.0,1.0
mu[16860],-0.012,0.06,-0.125,0.099,0.0,0.001,18489.0,5596.0,1.0
mu[16861],0.103,0.06,-0.006,0.215,0.0,0.001,16673.0,5717.0,1.0
mu[16862],0.249,0.066,0.127,0.377,0.001,0.001,13701.0,7045.0,1.0
mu[16863],-0.012,0.06,-0.125,0.098,0.0,0.001,16288.0,5966.0,1.0
mu[16864],0.2,0.06,0.088,0.314,0.0,0.001,18229.0,6250.0,1.0
mu[16865],0.105,0.059,-0.013,0.21,0.0,0.001,17603.0,6356.0,1.0
mu[16866],0.033,0.06,-0.083,0.143,0.0,0.001,16455.0,5970.0,1.0
mu[16867],0.589,0.06,0.474,0.7,0.001,0.001,13791.0,6075.0,1.0
mu[16868],-0.119,0.06,-0.229,-0.006,0.0,0.001,15803.0,6263.0,1.0
mu[16869],-0.097,0.059,-0.211,0.011,0.0,0.001,17256.0,5837.0,1.0
mu[16870],0.09,0.059,-0.019,0.205,0.0,0.001,14906.0,5093.0,1.0
mu[16871],-0.18,0.059,-0.289,-0.068,0.0,0.001,17439.0,5846.0,1.0
mu[16872],0.056,0.067,-0.069,0.181,0.001,0.001,13549.0,6386.0,1.0
mu[16873],-0.108,0.059,-0.222,0.002,0.0,0.001,17496.0,5608.0,1.0
mu[16874],-0.298,0.06,-0.411,-0.185,0.0,0.001,17314.0,6329.0,1.0
mu[16875],-0.485,0.059,-0.602,-0.376,0.001,0.001,13471.0,6625.0,1.0
mu[16876],0.435,0.06,0.324,0.548,0.0,0.001,15607.0,6337.0,1.0
mu[16877],0.109,0.059,0.002,0.223,0.0,0.001,17326.0,6044.0,1.0
mu[16878],-0.649,0.06,-0.764,-0.536,0.001,0.001,13416.0,6810.0,1.0
mu[16879],-0.325,0.059,-0.44,-0.218,0.0,0.001,15107.0,6505.0,1.0
mu[16880],-0.015,0.059,-0.123,0.095,0.0,0.001,18474.0,5498.0,1.0
mu[16881],-0.197,0.059,-0.305,-0.083,0.0,0.001,15115.0,6326.0,1.0
mu[16882],-0.533,0.067,-0.656,-0.406,0.001,0.001,12144.0,7094.0,1.0
mu[16883],-0.017,0.059,-0.127,0.093,0.0,0.001,18789.0,5965.0,1.0
mu[16884],-0.08,0.06,-0.196,0.028,0.0,0.001,18065.0,5736.0,1.0
mu[16885],-0.326,0.06,-0.441,-0.216,0.001,0.001,14344.0,5904.0,1.0
mu[16886],-0.606,0.059,-0.721,-0.501,0.0,0.001,15697.0,6368.0,1.0
mu[16887],-0.171,0.059,-0.282,-0.06,0.0,0.001,16416.0,5846.0,1.0
mu[16888],0.244,0.06,0.131,0.356,0.0,0.001,16770.0,5825.0,1.0
mu[16889],0.139,0.06,0.02,0.246,0.0,0.001,16770.0,6127.0,1.0
mu[16890],-0.682,0.059,-0.79,-0.567,0.0,0.001,14825.0,6529.0,1.0
mu[16891],0.109,0.06,-0.003,0.222,0.0,0.001,15621.0,5546.0,1.0
mu[16892],0.106,0.06,-0.003,0.218,0.0,0.001,15399.0,5806.0,1.0
mu[16893],-0.014,0.066,-0.136,0.112,0.001,0.001,12093.0,6438.0,1.0
mu[16894],-0.086,0.059,-0.197,0.025,0.0,0.001,18985.0,5738.0,1.0
mu[16895],-0.114,0.06,-0.227,-0.004,0.0,0.001,17367.0,6216.0,1.0
mu[16896],-0.044,0.061,-0.161,0.069,0.0,0.001,15703.0,5650.0,1.0
mu[16897],-0.072,0.06,-0.184,0.041,0.0,0.001,14920.0,5982.0,1.0
mu[16898],-0.029,0.059,-0.139,0.083,0.0,0.001,15182.0,6049.0,1.0
mu[16899],-0.255,0.06,-0.366,-0.141,0.0,0.001,17711.0,5936.0,1.0
mu[16900],-0.122,0.06,-0.23,-0.008,0.0,0.001,18875.0,5816.0,1.0
mu[16901],0.147,0.06,0.029,0.255,0.0,0.001,15702.0,5708.0,1.0
mu[16902],0.158,0.059,0.045,0.266,0.0,0.001,14676.0,6262.0,1.0
mu[16903],0.013,0.066,-0.11,0.139,0.001,0.001,12628.0,6252.0,1.0
mu[16904],0.047,0.06,-0.063,0.161,0.0,0.001,15754.0,6100.0,1.0
mu[16905],-0.239,0.06,-0.35,-0.126,0.0,0.001,14862.0,6491.0,1.0
mu[16906],0.003,0.06,-0.111,0.112,0.0,0.001,14736.0,5885.0,1.0
mu[16907],-0.209,0.06,-0.322,-0.098,0.001,0.001,14089.0,5687.0,1.0
mu[16908],-0.314,0.06,-0.426,-0.203,0.0,0.001,16363.0,6150.0,1.0
mu[16909],-0.167,0.066,-0.289,-0.041,0.001,0.001,13040.0,6649.0,1.0
mu[16910],-0.134,0.061,-0.251,-0.023,0.0,0.001,19706.0,5676.0,1.0
mu[16911],-0.012,0.061,-0.125,0.101,0.0,0.001,17463.0,6105.0,1.0
mu[16912],-0.026,0.06,-0.139,0.084,0.0,0.001,16151.0,6746.0,1.0
mu[16913],0.017,0.06,-0.094,0.131,0.0,0.001,17388.0,6268.0,1.0
mu[16914],0.182,0.066,0.061,0.307,0.001,0.001,12408.0,6995.0,1.0
mu[16915],0.111,0.06,-0.0,0.221,0.0,0.001,15838.0,5985.0,1.0
mu[16916],-0.322,0.061,-0.435,-0.208,0.001,0.001,14652.0,5770.0,1.0
mu[16917],0.086,0.066,-0.04,0.208,0.001,0.001,12475.0,6615.0,1.0
mu[16918],-0.157,0.06,-0.268,-0.046,0.0,0.001,15369.0,6256.0,1.0
mu[16919],-0.057,0.06,-0.169,0.053,0.0,0.001,16548.0,6293.0,1.0
mu[16920],-0.083,0.061,-0.196,0.029,0.0,0.001,14844.0,6111.0,1.0
mu[16921],-0.157,0.066,-0.283,-0.032,0.001,0.001,12947.0,6087.0,1.0
mu[16922],0.079,0.06,-0.039,0.188,0.0,0.001,16711.0,5725.0,1.0
mu[16923],-0.469,0.06,-0.579,-0.355,0.0,0.001,17482.0,6090.0,1.0
mu[16924],0.609,0.059,0.493,0.715,0.001,0.001,12388.0,6388.0,1.0
mu[16925],0.169,0.06,0.059,0.281,0.0,0.001,15703.0,6045.0,1.0
mu[16926],-0.03,0.06,-0.136,0.085,0.0,0.001,18791.0,6130.0,1.0
mu[16927],-0.078,0.06,-0.191,0.035,0.0,0.001,18044.0,5734.0,1.0
mu[16928],-0.011,0.06,-0.121,0.103,0.0,0.001,17656.0,5968.0,1.0
mu[16929],-0.07,0.059,-0.184,0.039,0.0,0.001,16436.0,6312.0,1.0
mu[16930],-0.029,0.061,-0.14,0.087,0.0,0.001,16688.0,5328.0,1.0
mu[16931],-0.063,0.06,-0.179,0.049,0.0,0.001,16431.0,6082.0,1.0
mu[16932],-0.151,0.065,-0.279,-0.035,0.001,0.001,12708.0,6669.0,1.0
mu[16933],-0.031,0.06,-0.141,0.082,0.0,0.001,18385.0,5492.0,1.0
mu[16934],0.162,0.06,0.049,0.275,0.0,0.001,15297.0,5993.0,1.0
mu[16935],-0.105,0.058,-0.214,0.006,0.0,0.001,17441.0,6150.0,1.0
mu[16936],0.05,0.066,-0.073,0.172,0.001,0.001,12087.0,6879.0,1.0
mu[16937],0.021,0.06,-0.096,0.13,0.0,0.001,17228.0,5466.0,1.0
mu[16938],-0.001,0.061,-0.119,0.106,0.001,0.001,14345.0,5694.0,1.0
mu[16939],-0.198,0.06,-0.308,-0.083,0.0,0.001,15950.0,5806.0,1.0
mu[16940],-0.152,0.06,-0.264,-0.041,0.0,0.001,19285.0,6403.0,1.0
mu[16941],-0.228,0.06,-0.339,-0.117,0.0,0.001,18722.0,5749.0,1.0
mu[16942],-0.039,0.065,-0.161,0.083,0.001,0.001,12287.0,7336.0,1.0
mu[16943],-0.3,0.061,-0.412,-0.182,0.001,0.001,13399.0,6466.0,1.0
mu[16944],0.151,0.059,0.041,0.263,0.0,0.001,15057.0,6111.0,1.0
mu[16945],0.135,0.06,0.027,0.252,0.0,0.001,16000.0,5548.0,1.0
mu[16946],-0.037,0.06,-0.146,0.083,0.0,0.001,19243.0,5535.0,1.0
mu[16947],0.024,0.059,-0.087,0.136,0.0,0.001,16101.0,6436.0,1.0
mu[16948],-0.075,0.06,-0.191,0.036,0.0,0.001,15266.0,5653.0,1.0
mu[16949],0.02,0.058,-0.093,0.125,0.0,0.001,17691.0,6548.0,1.0
mu[16950],-0.211,0.06,-0.322,-0.097,0.0,0.001,18716.0,5929.0,1.0
mu[16951],-0.202,0.061,-0.312,-0.084,0.001,0.001,14066.0,6433.0,1.0
mu[16952],-0.348,0.059,-0.459,-0.238,0.0,0.001,17763.0,5886.0,1.0
mu[16953],-0.01,0.065,-0.133,0.113,0.001,0.001,13438.0,5953.0,1.0
mu[16954],-0.161,0.059,-0.267,-0.045,0.0,0.001,18827.0,5819.0,1.0
mu[16955],0.315,0.067,0.185,0.437,0.001,0.001,12300.0,6723.0,1.0
mu[16956],0.037,0.06,-0.076,0.148,0.0,0.001,15324.0,5817.0,1.0
