,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[27354],-0.106,0.059,-0.217,0.004,0.0,0.001,19291.0,5952.0,1.0
mu[27355],-0.163,0.062,-0.28,-0.045,0.0,0.001,16086.0,6273.0,1.0
mu[27356],-0.119,0.066,-0.243,0.007,0.001,0.001,14825.0,6044.0,1.0
mu[27357],-0.292,0.058,-0.401,-0.185,0.0,0.001,19360.0,6220.0,1.0
mu[27358],0.159,0.057,0.047,0.265,0.0,0.001,20294.0,5747.0,1.0
mu[27359],0.143,0.06,0.03,0.254,0.0,0.001,20925.0,5493.0,1.0
mu[27360],0.026,0.061,-0.09,0.14,0.0,0.001,17488.0,5639.0,1.0
mu[27361],0.074,0.059,-0.031,0.187,0.0,0.001,20947.0,5744.0,1.0
mu[27362],-0.081,0.059,-0.195,0.027,0.0,0.001,19930.0,5979.0,1.0
mu[27363],0.067,0.059,-0.046,0.178,0.0,0.001,20073.0,5498.0,1.0
mu[27364],-0.158,0.059,-0.266,-0.047,0.0,0.001,18650.0,5984.0,1.0
mu[27365],-0.211,0.06,-0.324,-0.097,0.0,0.001,20874.0,6183.0,1.0
mu[27366],-0.308,0.059,-0.419,-0.2,0.0,0.001,18198.0,5755.0,1.0
mu[27367],-0.068,0.062,-0.182,0.049,0.0,0.001,18747.0,5733.0,1.0
mu[27368],-0.096,0.062,-0.213,0.018,0.0,0.001,15869.0,5859.0,1.0
mu[27369],0.251,0.062,0.135,0.369,0.0,0.001,15438.0,6886.0,1.0
mu[27370],0.036,0.06,-0.077,0.148,0.0,0.001,21694.0,5633.0,1.0
mu[27371],-0.099,0.059,-0.205,0.014,0.0,0.001,20918.0,5889.0,1.0
mu[27372],0.36,0.058,0.255,0.472,0.0,0.001,17508.0,5805.0,1.0
mu[27373],0.236,0.059,0.127,0.348,0.0,0.001,15903.0,6081.0,1.0
mu[27374],-0.008,0.059,-0.117,0.106,0.0,0.001,22307.0,5720.0,1.0
mu[27375],0.009,0.058,-0.098,0.12,0.0,0.001,20476.0,6087.0,1.0
mu[27376],0.246,0.063,0.128,0.363,0.0,0.001,16343.0,6276.0,1.0
mu[27377],-0.031,0.06,-0.144,0.081,0.0,0.001,18676.0,4967.0,1.0
mu[27378],-0.386,0.06,-0.497,-0.27,0.0,0.001,16464.0,5876.0,1.0
mu[27379],-0.038,0.058,-0.146,0.07,0.0,0.001,22179.0,5513.0,1.0
mu[27380],-0.018,0.058,-0.124,0.094,0.0,0.001,18529.0,5646.0,1.0
mu[27381],0.224,0.059,0.114,0.336,0.0,0.001,19485.0,5928.0,1.0
mu[27382],0.193,0.058,0.089,0.306,0.0,0.001,19873.0,5649.0,1.0
mu[27383],0.213,0.059,0.103,0.322,0.0,0.001,17328.0,5504.0,1.0
mu[27384],0.417,0.059,0.308,0.528,0.0,0.001,16438.0,5747.0,1.0
mu[27385],-0.125,0.061,-0.236,-0.007,0.0,0.001,18095.0,6361.0,1.0
mu[27386],0.243,0.06,0.133,0.355,0.0,0.001,17816.0,5376.0,1.0
mu[27387],0.357,0.058,0.248,0.468,0.0,0.001,16473.0,5798.0,1.0
mu[27388],-0.254,0.061,-0.371,-0.14,0.0,0.001,18450.0,6207.0,1.0
mu[27389],-0.258,0.06,-0.372,-0.145,0.0,0.001,16578.0,6321.0,1.0
mu[27390],-0.239,0.06,-0.349,-0.125,0.0,0.001,16790.0,6369.0,1.0
mu[27391],0.044,0.059,-0.067,0.154,0.0,0.001,18985.0,5665.0,1.0
mu[27392],0.712,0.059,0.602,0.822,0.001,0.001,13340.0,6460.0,1.0
mu[27393],0.249,0.058,0.139,0.354,0.0,0.001,19965.0,5849.0,1.0
mu[27394],0.142,0.059,0.027,0.25,0.0,0.001,19436.0,5556.0,1.0
mu[27395],-0.023,0.061,-0.133,0.094,0.0,0.001,18558.0,6010.0,1.0
mu[27396],0.122,0.062,0.01,0.24,0.0,0.001,16680.0,6209.0,1.0
mu[27397],0.008,0.071,-0.128,0.139,0.001,0.001,12659.0,6189.0,1.0
mu[27398],0.146,0.058,0.039,0.255,0.0,0.001,19710.0,5501.0,1.0
mu[27399],-0.038,0.061,-0.152,0.076,0.0,0.001,16548.0,6358.0,1.0
mu[27400],0.425,0.059,0.32,0.539,0.0,0.001,15236.0,5842.0,1.0
mu[27401],0.039,0.063,-0.077,0.16,0.0,0.001,16944.0,6620.0,1.0
mu[27402],0.134,0.06,0.027,0.251,0.0,0.001,19241.0,5969.0,1.0
mu[27403],0.165,0.063,0.047,0.286,0.001,0.001,14970.0,5846.0,1.0
mu[27404],-0.028,0.057,-0.134,0.082,0.0,0.001,21347.0,5893.0,1.0
mu[27405],0.188,0.059,0.075,0.296,0.0,0.001,18723.0,5741.0,1.0
mu[27406],0.145,0.061,0.034,0.263,0.0,0.001,16166.0,5584.0,1.0
mu[27407],0.002,0.06,-0.114,0.11,0.0,0.001,19239.0,5818.0,1.0
mu[27408],0.566,0.059,0.457,0.677,0.0,0.001,14904.0,5857.0,1.0
mu[27409],-0.137,0.058,-0.25,-0.031,0.0,0.001,21492.0,5365.0,1.0
mu[27410],-0.061,0.059,-0.174,0.049,0.0,0.001,17413.0,6554.0,1.0
mu[27411],0.14,0.062,0.026,0.261,0.001,0.001,14466.0,5910.0,1.0
mu[27412],-0.138,0.062,-0.255,-0.022,0.0,0.001,17118.0,5878.0,1.0
mu[27413],-0.014,0.06,-0.125,0.102,0.0,0.001,19830.0,5348.0,1.0
mu[27414],-0.06,0.063,-0.183,0.055,0.0,0.001,17296.0,6468.0,1.0
mu[27415],-0.27,0.058,-0.384,-0.164,0.0,0.001,18770.0,5993.0,1.0
mu[27416],-0.508,0.058,-0.613,-0.392,0.0,0.001,16830.0,6420.0,1.0
mu[27417],0.467,0.058,0.351,0.569,0.0,0.001,16798.0,6544.0,1.0
mu[27418],0.145,0.059,0.037,0.261,0.0,0.001,17921.0,5744.0,1.0
mu[27419],-0.658,0.059,-0.767,-0.545,0.0,0.001,14406.0,6156.0,1.0
mu[27420],-0.339,0.058,-0.447,-0.23,0.0,0.001,17024.0,5368.0,1.0
mu[27421],0.011,0.059,-0.104,0.121,0.0,0.001,19512.0,5144.0,1.0
mu[27422],-0.206,0.059,-0.318,-0.093,0.0,0.001,21495.0,5902.0,1.0
mu[27423],-0.603,0.06,-0.715,-0.492,0.0,0.001,15172.0,6830.0,1.0
mu[27424],0.013,0.059,-0.097,0.123,0.0,0.001,19102.0,5725.0,1.0
mu[27425],-0.058,0.059,-0.17,0.051,0.0,0.001,18050.0,5697.0,1.0
mu[27426],-0.347,0.058,-0.45,-0.235,0.0,0.001,18971.0,5314.0,1.0
mu[27427],-0.563,0.062,-0.677,-0.443,0.001,0.001,13915.0,6639.0,1.0
mu[27428],-0.143,0.06,-0.252,-0.032,0.0,0.001,22190.0,5527.0,1.0
mu[27429],0.268,0.059,0.162,0.383,0.0,0.001,17074.0,5722.0,1.0
mu[27430],0.19,0.062,0.074,0.305,0.0,0.001,17037.0,6701.0,1.0
mu[27431],-0.65,0.059,-0.765,-0.545,0.0,0.001,13987.0,6773.0,1.0
mu[27432],0.126,0.059,0.019,0.242,0.0,0.001,19721.0,5799.0,1.0
mu[27433],0.121,0.058,0.008,0.227,0.0,0.001,18976.0,5473.0,1.0
mu[27434],-0.035,0.069,-0.172,0.091,0.001,0.001,15321.0,6594.0,1.0
mu[27435],-0.046,0.058,-0.158,0.062,0.0,0.001,19163.0,5796.0,1.0
mu[27436],-0.075,0.06,-0.19,0.034,0.0,0.001,17362.0,5904.0,1.0
mu[27437],-0.028,0.059,-0.141,0.083,0.0,0.001,21127.0,5359.0,1.0
mu[27438],-0.059,0.059,-0.17,0.049,0.0,0.001,19780.0,5767.0,1.0
mu[27439],-0.011,0.06,-0.127,0.096,0.0,0.001,19425.0,5535.0,1.0
mu[27440],-0.216,0.06,-0.328,-0.101,0.0,0.001,17074.0,6031.0,1.0
mu[27441],-0.086,0.065,-0.203,0.041,0.0,0.001,16923.0,5923.0,1.0
mu[27442],0.166,0.061,0.05,0.277,0.0,0.001,17480.0,6345.0,1.0
mu[27443],0.176,0.061,0.063,0.289,0.0,0.001,17340.0,5572.0,1.0
mu[27444],0.005,0.105,-0.208,0.194,0.001,0.001,13269.0,7257.0,1.0
mu[27445],0.063,0.059,-0.046,0.177,0.0,0.001,20532.0,5472.0,1.0
mu[27446],-0.226,0.058,-0.334,-0.115,0.0,0.001,19050.0,6106.0,1.0
mu[27447],0.018,0.058,-0.095,0.125,0.0,0.001,20346.0,5516.0,1.0
mu[27448],-0.194,0.06,-0.306,-0.077,0.0,0.001,22116.0,5321.0,1.0
mu[27449],-0.277,0.063,-0.396,-0.161,0.0,0.001,16370.0,5966.0,1.0
mu[27450],-0.19,0.065,-0.306,-0.059,0.001,0.001,15361.0,6573.0,1.0
mu[27451],-0.098,0.064,-0.222,0.019,0.0,0.001,18797.0,5441.0,1.0
mu[27452],0.005,0.058,-0.108,0.11,0.0,0.001,19839.0,5391.0,1.0
mu[27453],-0.012,0.057,-0.119,0.097,0.0,0.001,19564.0,5749.0,1.0
mu[27454],0.035,0.06,-0.072,0.15,0.0,0.001,21361.0,5487.0,1.0
mu[27455],0.165,0.078,0.011,0.307,0.001,0.001,15447.0,7221.0,1.0
mu[27456],0.125,0.058,0.012,0.231,0.0,0.001,18566.0,5786.0,1.0
mu[27457],-0.305,0.059,-0.423,-0.204,0.0,0.001,18295.0,6494.0,1.0
mu[27458],0.062,0.063,-0.053,0.182,0.0,0.001,18605.0,6107.0,1.0
mu[27459],-0.14,0.059,-0.254,-0.031,0.0,0.001,23070.0,5722.0,1.0
mu[27460],-0.041,0.059,-0.152,0.071,0.0,0.001,22058.0,5355.0,1.0
mu[27461],-0.069,0.058,-0.178,0.038,0.0,0.001,18338.0,5719.0,1.0
mu[27462],-0.182,0.064,-0.302,-0.059,0.0,0.001,17169.0,6643.0,1.0
mu[27463],0.117,0.061,0.005,0.237,0.0,0.001,18145.0,5730.0,1.0
mu[27464],-0.43,0.059,-0.539,-0.317,0.0,0.001,16868.0,5811.0,1.0
mu[27465],0.623,0.06,0.514,0.738,0.0,0.001,15466.0,5937.0,1.0
mu[27466],0.184,0.058,0.07,0.288,0.0,0.001,21769.0,5768.0,1.0
mu[27467],0.008,0.061,-0.104,0.126,0.0,0.001,18787.0,5497.0,1.0
mu[27468],-0.037,0.058,-0.147,0.072,0.0,0.001,18355.0,5415.0,1.0
mu[27469],0.025,0.063,-0.094,0.147,0.001,0.001,15579.0,5426.0,1.0
mu[27470],-0.033,0.061,-0.144,0.085,0.0,0.001,17776.0,6104.0,1.0
mu[27471],-0.014,0.06,-0.128,0.096,0.0,0.001,20880.0,5539.0,1.0
mu[27472],-0.047,0.059,-0.159,0.062,0.0,0.001,20829.0,5836.0,1.0
mu[27473],-0.173,0.068,-0.3,-0.048,0.001,0.001,16018.0,6656.0,1.0
mu[27474],0.007,0.061,-0.107,0.123,0.0,0.001,19724.0,5959.0,1.0
mu[27475],0.18,0.06,0.064,0.293,0.0,0.001,19626.0,5832.0,1.0
mu[27476],-0.07,0.065,-0.19,0.056,0.001,0.001,16282.0,6114.0,1.0
mu[27477],0.033,0.076,-0.117,0.173,0.001,0.001,16515.0,6944.0,1.0
mu[27478],0.039,0.06,-0.074,0.151,0.0,0.001,18275.0,5870.0,1.0
mu[27479],0.014,0.059,-0.098,0.123,0.0,0.001,21228.0,5490.0,1.0
mu[27480],-0.184,0.059,-0.292,-0.075,0.0,0.001,20420.0,6152.0,1.0
mu[27481],-0.112,0.059,-0.221,-0.001,0.0,0.001,18514.0,5733.0,1.0
mu[27482],-0.193,0.064,-0.309,-0.07,0.0,0.001,16748.0,5735.0,1.0
mu[27483],-0.06,0.071,-0.197,0.068,0.001,0.001,14584.0,6945.0,1.0
mu[27484],-0.285,0.057,-0.389,-0.173,0.0,0.001,19604.0,5423.0,1.0
mu[27485],0.165,0.059,0.058,0.278,0.0,0.001,18791.0,5124.0,1.0
mu[27486],0.15,0.06,0.043,0.267,0.0,0.001,19858.0,5860.0,1.0
mu[27487],-0.002,0.064,-0.121,0.119,0.0,0.001,16588.0,5546.0,1.0
mu[27488],0.064,0.059,-0.046,0.178,0.0,0.001,18460.0,6039.0,1.0
mu[27489],-0.058,0.06,-0.173,0.052,0.0,0.001,20676.0,5547.0,1.0
mu[27490],0.06,0.059,-0.056,0.167,0.0,0.001,18925.0,5796.0,1.0
mu[27491],-0.172,0.061,-0.283,-0.053,0.0,0.001,18281.0,5431.0,1.0
mu[27492],-0.185,0.06,-0.296,-0.071,0.0,0.001,19572.0,6357.0,1.0
mu[27493],-0.307,0.059,-0.418,-0.198,0.0,0.001,18789.0,5988.0,1.0
mu[27494],-0.037,0.062,-0.155,0.078,0.0,0.001,19583.0,5932.0,1.0
mu[27495],-0.125,0.064,-0.244,-0.005,0.001,0.001,16293.0,5606.0,1.0
mu[27496],0.292,0.064,0.178,0.418,0.0,0.001,17912.0,5820.0,1.0
mu[27497],0.054,0.059,-0.06,0.162,0.0,0.001,20491.0,6055.0,1.0
mu[27498],-0.08,0.059,-0.19,0.035,0.0,0.001,21254.0,6058.0,1.0
mu[27499],0.361,0.059,0.253,0.473,0.0,0.001,16608.0,5833.0,1.0
mu[27500],0.26,0.059,0.154,0.377,0.0,0.001,17709.0,5858.0,1.0
mu[27501],-0.007,0.059,-0.123,0.098,0.0,0.001,21487.0,5390.0,1.0
mu[27502],0.028,0.059,-0.082,0.142,0.0,0.001,19165.0,5685.0,1.0
mu[27503],0.288,0.065,0.165,0.41,0.001,0.001,16650.0,6162.0,1.0
mu[27504],-0.048,0.061,-0.162,0.065,0.0,0.001,19196.0,5303.0,1.0
mu[27505],-0.403,0.061,-0.518,-0.29,0.0,0.001,17213.0,6038.0,1.0
mu[27506],-0.032,0.058,-0.141,0.078,0.0,0.001,21464.0,5764.0,1.0
mu[27507],-0.013,0.059,-0.124,0.098,0.0,0.001,22462.0,5449.0,1.0
mu[27508],0.239,0.059,0.13,0.355,0.0,0.001,17520.0,5786.0,1.0
mu[27509],0.208,0.059,0.1,0.319,0.0,0.001,18709.0,5696.0,1.0
mu[27510],0.201,0.061,0.089,0.317,0.0,0.001,19203.0,5539.0,1.0
mu[27511],0.426,0.059,0.315,0.532,0.0,0.001,17466.0,6149.0,1.0
mu[27512],-0.154,0.064,-0.273,-0.033,0.001,0.001,15803.0,6317.0,1.0
mu[27513],0.226,0.061,0.113,0.341,0.0,0.001,18310.0,6123.0,1.0
mu[27514],0.357,0.059,0.245,0.468,0.0,0.001,17123.0,5634.0,1.0
mu[27515],-0.276,0.062,-0.385,-0.152,0.0,0.001,18005.0,6153.0,1.0
mu[27516],-0.228,0.061,-0.338,-0.111,0.0,0.001,18234.0,5909.0,1.0
mu[27517],-0.203,0.063,-0.321,-0.082,0.0,0.001,17733.0,5880.0,1.0
mu[27518],0.037,0.058,-0.069,0.151,0.0,0.001,20226.0,5977.0,1.0
mu[27519],0.707,0.06,0.589,0.815,0.0,0.001,14340.0,6132.0,1.0
mu[27520],0.262,0.058,0.148,0.367,0.0,0.001,18793.0,5956.0,1.0
mu[27521],0.161,0.059,0.056,0.277,0.0,0.001,18128.0,5836.0,1.0
mu[27522],-0.052,0.064,-0.171,0.067,0.0,0.001,17023.0,5897.0,1.0
mu[27523],0.094,0.062,-0.02,0.215,0.0,0.001,16060.0,5898.0,1.0
mu[27524],0.084,0.078,-0.066,0.23,0.001,0.001,13986.0,7362.0,1.0
mu[27525],0.165,0.059,0.055,0.273,0.0,0.001,17963.0,6232.0,1.0
mu[27526],-0.063,0.063,-0.178,0.061,0.0,0.001,18045.0,5924.0,1.0
mu[27527],0.412,0.06,0.297,0.523,0.0,0.001,15495.0,6065.0,1.0
mu[27528],0.003,0.067,-0.117,0.134,0.001,0.001,15128.0,6138.0,1.0
mu[27529],0.123,0.059,0.012,0.234,0.0,0.001,19700.0,5618.0,1.0
mu[27530],0.213,0.065,0.082,0.328,0.001,0.001,16291.0,6265.0,1.0
mu[27531],-0.018,0.058,-0.125,0.092,0.0,0.001,21632.0,5560.0,1.0
mu[27532],0.193,0.059,0.084,0.308,0.0,0.001,19049.0,6042.0,1.0
mu[27533],0.123,0.062,0.012,0.249,0.0,0.001,16581.0,5838.0,1.0
mu[27534],0.031,0.06,-0.079,0.151,0.0,0.001,17480.0,4910.0,1.0
mu[27535],0.584,0.059,0.474,0.694,0.0,0.001,15978.0,6439.0,1.0
mu[27536],-0.125,0.058,-0.234,-0.016,0.0,0.001,20766.0,6001.0,1.0
